norm_id,ROI,11101,11102,11103,11104,11105,11106,11107,11108,11109,11110,11111,11112,11113,11114,11115,11116,11117,11118,11119,11120,11121,11122,11123,11124,11125,11126,11127,11128,11129,11130,11131,11132,11133,11134,11135,11136,11137,11138,11139,11140,11141,11142,11143,11144,11145,11146,11147,11148,11149,11150,11151,11152,11153,11154,11155,11156,11157,11158,11159,11160,11161,11162,11163,11164,11165,11166,11167,11168,11169,11170,11171,11172,11173,11174,11175,12101,12102,12103,12104,12105,12106,12107,12108,12109,12110,12111,12112,12113,12114,12115,12116,12117,12118,12119,12120,12121,12122,12123,12124,12125,12126,12127,12128,12129,12130,12131,12132,12133,12134,12135,12136,12137,12138,12139,12140,12141,12142,12143,12144,12145,12146,12147,12148,12149,12150,12151,12152,12153,12154,12155,12156,12157,12158,12159,12160,12161,12162,12163,12164,12165,12166,12167,12168,12169,12170,12171,12172,12173,12174,12175,AtRisk
T0008-1-1,T0008-1-1-1yr,3.4864936,2.8566406,2.716897,3.0044661,3.6373627,3.9976242,3.294925,3.5260067,3.7548282,2.8466997,2.710772,3.2540913,4.0796013,3.2785838,3.380538,3.7109451,4.553762,6.156774,3.3573852,3.0602267,3.5022576,3.0457442,2.8845959,4.264164,3.6832595,3.2785871,3.5380905,2.6110783,2.9841397,3.5589373,3.5102565,3.7072058,2.8685403,3.3431766,3.897656,3.0029502,3.2892275,3.4850547,3.2043312,2.8281367,2.7443645,2.230366,3.1714418,4.6267071,2.819886,2.2075522,2.8578157,5.4519944,3.4184484,3.6170895,3.3024731,2.8503094,2.9511886,3.1597574,3.0464888,3.8574588,2.8647487,2.8172619,2.7592154,2.8461738,3.0000763,2.893893,2.977932,3.831548,3.8269064,2.9651921,3.4118128,2.7926657,2.7853987,2.8784506,3.6909521,3.2133584,3.2803662,2.9396255,2.6343904,3.3690939,3.1748219,2.7041972,2.9276237,3.6670196,3.4183986,3.0285578,3.0694294,3.4636741,2.9548352,2.8292668,3.2259045,3.9764192,3.1279931,3.3563142,3.8021421,4.5433044,5.7166004,2.9199779,3.3841436,3.3166571,2.9013307,3.0409386,3.7660983,3.6917973,3.1880598,3.3065493,2.7040372,3.046761,3.4134471,4.3704476,3.9273994,3.0558057,3.5359924,3.6451099,2.8456025,3.6782222,3.748178,3.1483901,2.8728676,2.4805789,2.1319475,2.9705858,4.1815038,2.9045382,2.3844788,2.9648569,5.0736666,3.2601852,3.6530337,3.5460098,2.4493458,2.9719872,2.9501536,3.0610199,2.931833,2.8907814,2.569206,2.8535047,3.1269197,2.9438467,2.7597134,3.6623454,3.6441183,3.2219734,3.1131027,2.6951244,2.8629332,2.923188,2.7643788,3.9111633,3.1710715,3.59431,3.0320325,2.7070966,1
T0008-1-2,T0008-1-2-1yr,3.8030529,2.8135035,2.8093388,3.0004425,3.8775539,3.668726,3.3248582,3.0986991,3.3247089,3.0417159,2.5641956,3.348968,4.5717783,3.7560074,3.5632184,3.6974933,4.5295172,5.6345057,3.1560731,3.0664077,3.5988517,2.8727846,3.2812223,3.8155708,3.85603,3.4052436,3.3085334,2.7237639,2.9573252,3.5113335,4.0885386,4.6621599,3.0869954,4.0479183,4.0983033,3.1802909,3.7776527,3.9571493,3.015732,2.9239817,2.6769087,2.2043128,2.9792469,4.5702219,2.7412477,2.2576542,2.789541,4.5966973,3.3093784,3.4121735,3.3256903,2.6819634,3.1066453,3.0413427,3.1523232,2.7883382,3.0616503,2.6068113,2.7499902,2.820714,2.9310069,2.9593766,3.5539837,3.5278006,3.506321,2.7585409,3.3425784,2.794996,2.9614577,2.7661889,4.273077,3.0329599,3.8987813,3.0269184,2.7259438,3.6365511,2.8914044,2.9885764,3.0747705,4.3247609,3.364007,3.1968596,3.0287473,4.1957426,3.0326469,2.6380444,3.066376,3.8464332,3.2950735,3.5039361,3.6786394,4.9279766,5.7152028,3.5028865,3.0083313,3.924973,2.8677919,3.3027177,3.9928141,3.5234802,3.3238139,3.2586451,2.6763725,2.9291453,3.4906292,4.2820687,4.2023931,2.9626274,3.4578278,3.8617816,3.1519432,3.7030418,3.7380683,3.0962281,2.8985684,2.7229688,2.1268017,2.9903219,4.3364606,2.7522044,2.3284259,2.8122921,4.75703,3.4576812,3.6279454,3.1137197,2.7697194,3.0073085,3.1285224,3.0578923,3.7655392,2.8961945,2.7423279,2.8341625,3.2079833,3.1958125,3.0377302,3.1743438,3.3124468,3.2072406,2.9055452,3.2015569,2.7889378,2.7865107,2.7194438,3.9868562,3.1565864,3.5437436,3.0849729,2.8784699,3
T0008-2-1,T0008-2-1-1yr,3.8628991,3.6175587,2.6180637,2.9905629,3.7902594,3.5912905,2.9461796,3.2105436,3.5209584,2.6597416,2.820992,3.2252264,3.8210273,3.1146095,3.4657204,3.6144426,4.1729403,4.8381157,3.5115387,2.8410096,3.6588233,2.9976175,2.9069431,3.948483,3.4592452,3.473033,3.1577134,2.4684522,2.8894143,3.3582685,3.3593867,3.8373158,3.1370561,3.3256409,3.7580042,3.145355,4.0212564,3.6021371,3.0313706,3.3558805,2.7628758,2.1090131,2.9649179,4.5834904,2.746691,2.2695117,2.8060336,3.955533,3.2010732,3.3579683,3.4397888,2.9731708,2.9031124,3.1726055,2.8040321,3.2552631,2.7403536,2.6045041,2.664376,2.8517337,3.1562324,2.8794186,2.9172485,2.9420321,3.8643246,2.8735039,2.6259208,2.6480589,2.7968082,2.720732,3.6583538,2.8775163,3.5786903,2.9969077,2.9830689,3.993917,3.517148,2.7682858,2.8185081,3.6034205,3.2364557,3.147861,3.0630529,3.4475968,2.559252,2.7867441,3.2400267,3.80426,3.1202681,3.3171775,3.4788933,4.4667816,5.083672,3.6530993,3.2132123,3.757936,3.0317614,3.0478778,3.9719708,3.7942262,3.2520871,3.3102982,2.4344568,2.9471569,3.5159068,3.6215203,4.5720463,2.861182,3.2593694,3.7412579,2.6875393,3.8101728,3.9432232,3.2001624,3.1895132,2.6657281,1.9885077,3.0766809,4.4327469,2.680094,2.2210081,2.7330673,4.053762,3.1934674,3.3690736,3.2672462,2.9772851,2.8634009,3.0683782,3.008172,3.0748756,3.0247941,2.7618561,2.7800241,3.087003,3.4031689,2.9841664,3.1580398,3.2006342,3.4815011,2.9572093,3.0709057,2.7345097,2.8390677,2.8825152,3.6325009,3.0609679,3.774961,3.0965641,2.5846705,1
T0008-2-2,T0008-2-2-1yr,4.3200364,3.1176867,2.52704,2.9153876,4.123611,3.3548987,2.8245521,2.9648674,3.9778409,2.6088836,2.9046698,3.0986757,3.6567838,3.1717062,3.3423567,3.3933709,4.1378121,4.6594033,3.3533125,3.1192529,3.6567619,2.8869178,2.8332441,3.9304385,3.5385873,3.4034653,3.1808081,2.4285059,2.8197224,3.6006095,3.8659146,3.681803,2.7270136,3.4714115,4.0826616,2.8641558,3.9366596,3.8814509,3.1780417,2.9137833,2.5424452,2.0400608,3.2076271,4.6105728,2.7984016,2.144767,2.7527032,3.8215673,3.0874155,3.5992663,3.032835,2.8927629,2.7615075,3.0547447,2.758343,4.8453312,2.9219127,2.7467058,2.6798234,2.7538681,3.1089852,2.8112872,2.9704759,3.0428813,3.4849374,2.7967782,3.2944548,2.646652,2.6930301,2.7296207,3.5622194,3.2644794,3.2702758,2.8889017,2.4811416,3.9138181,3.1313107,2.7453232,2.8551319,3.5407481,3.2972226,3.1253505,3.1335979,3.6776652,2.8204212,2.6575582,3.0352354,3.6893151,2.9647322,3.4046235,3.4101269,4.1061635,4.9022837,3.3937974,2.8844435,3.6704552,2.9530933,2.8456018,4.0077629,3.4931424,3.3219938,3.2361157,2.4640496,2.7811399,3.4058025,3.8847024,4.7695746,2.755919,3.2962694,4.2995143,2.7706642,4.0342817,3.8333213,2.8511407,2.9061012,2.5590091,2.0074618,3.0963092,4.5289683,2.6806333,2.2095206,2.920054,4.0259519,3.1236551,3.1124029,3.3723106,2.6051216,2.7790046,3.4697058,2.9078622,3.4108267,2.7031379,2.5756035,2.5304,3.0180697,3.2389922,2.7829301,2.8763776,3.2318265,3.2975943,2.8020797,2.9707732,2.5932016,2.6059737,2.5589693,4.1103625,3.0409265,3.8046606,2.9649105,2.7186379,2
T0011-1-1,T0011-1-1-1yr,4.3487558,3.1104569,2.9992571,3.2644701,3.8145964,3.7923892,3.1494253,3.0725825,3.4012666,2.8008971,2.6556954,3.4831469,4.3788576,3.474828,3.5758953,3.8139651,4.8464403,6.3880477,3.3990798,3.0685205,3.6083827,3.0871885,3.158875,4.3449574,3.9225414,3.5117154,3.3703001,2.9070485,3.2231388,3.7036421,4.2039075,2.9426129,3.4472587,3.7153065,3.5568311,2.9675293,3.5179293,3.6271515,3.473778,2.7353063,2.7389359,2.0455244,2.9328213,4.8237615,2.5927966,2.2813332,2.9553609,5.6915846,3.3079748,3.6410446,3.6699514,2.7145574,2.9434044,2.8807778,3.0463431,2.9482155,2.8539724,2.7216368,2.8132398,2.9528248,3.0447409,2.9481709,3.4844596,4.6643562,3.4504211,2.9350445,3.0234649,2.8513801,2.8301704,2.8871536,4.1271186,3.1114011,3.4751618,3.0437152,2.723901,3.4560091,3.5646646,2.8481548,3.3656809,3.7306385,3.8624434,3.3676822,3.0728867,3.6256506,2.597585,2.6624663,3.0461557,4.3852577,3.9146066,3.5652852,3.7632229,4.8934035,6.1921115,3.3034451,3.0859234,3.806221,3.1125875,3.2073541,3.9003992,3.8753922,3.4587333,3.4183073,2.7846603,3.0370197,3.6732309,4.4742761,4.4176207,3.2355237,3.8029902,4.1595345,3.1782484,3.7302887,3.6018302,3.3530445,2.8773246,2.7067585,2.0532808,2.8545134,4.7444186,2.9054799,2.2458291,3.0517855,4.5085506,3.4786043,3.6374283,3.7375646,2.7626164,3.1690977,3.1138947,3.0862477,3.0971363,2.9450357,2.7841127,2.8601892,3.0321839,3.2360816,2.8867283,4.3375397,3.5286224,3.3868239,3.0380929,3.3490615,2.9455967,2.8567877,2.8139081,4.3045793,2.9848654,3.2633915,2.870364,2.8886564,1
T0011-1-2,T0011-1-2-1yr,4.2665095,3.3621073,2.633533,3.2494397,4.4942894,3.5787568,3.2875893,3.2080448,3.6752732,2.8861997,2.9745562,3.3233058,4.2194781,3.312912,3.6002862,3.7149858,4.5372286,6.0842514,3.2084475,3.0842085,3.5990613,3.5501513,3.2223918,4.1176405,3.7513747,3.4054608,3.1470301,2.6171169,3.1427536,3.4674461,3.8490939,3.6090753,2.8982773,3.5899582,4.0251641,3.0165768,3.6733332,3.4330657,3.2994137,2.8980131,2.6950572,2.1581633,3.0292959,4.4128456,2.8386736,2.2632146,3.0347171,5.7593369,3.1554091,3.6128762,3.214319,2.958406,3.0486741,3.1540687,3.1017709,3.3010998,2.891,2.650398,2.8917065,3.1523993,2.8690248,3.2892706,3.6291165,3.5014851,3.5649314,3.0278974,3.0515854,2.7058327,2.784168,2.9629822,3.3769491,2.9319458,3.2046771,2.9460855,2.7797005,3.856344,3.3235216,2.7053533,3.1386609,3.5896416,3.8695951,3.2552505,3.1383185,3.3686609,2.9091096,2.8091359,3.3406982,4.1308389,3.6191304,3.6059833,3.6239233,4.5160999,6.1385913,3.5056441,2.9223261,3.5280166,3.1188986,3.2868609,3.9592814,3.5149159,3.4356704,3.3811128,2.6261754,2.9843016,3.3900447,3.9982116,3.7662561,3.1387951,3.6416247,4.2099638,3.1887004,3.3480637,3.539623,2.9657023,2.9898796,2.6660151,2.1820428,3.1834664,4.5813022,2.8335121,2.2839224,2.899977,5.3396993,3.2268808,3.702826,3.2939417,3.03111,3.1628866,3.0300672,2.9757051,3.2521384,2.816752,2.5305176,2.842196,3.1464131,3.0555522,2.8168361,3.9070153,3.0709286,3.4222846,2.8969045,3.2455599,2.6310699,2.8715293,2.7600837,3.8471584,2.9039419,2.8914766,2.888742,2.7554383,1
T0017-1-1,T0017-1-1-1yr,3.7289391,3.0396712,2.845948,3.1621826,3.2633269,3.6268196,3.1133087,2.9895687,3.3661435,2.5648975,2.6165862,3.6014416,3.769995,3.2098453,3.4587381,3.7145951,4.465086,5.0936627,3.1247518,2.7609456,3.8108249,2.5072539,3.0986903,4.4291515,3.7683859,3.5911832,3.3541734,2.470068,2.828593,3.6526275,4.4091363,3.0782824,2.7138965,3.1812716,3.7426784,2.6665707,3.9938231,4.1988835,2.8642101,2.8583462,2.5256579,1.9869521,2.8137665,3.9519022,2.5768695,2.1094894,2.836354,4.2644978,3.1217663,3.4726336,2.5954351,2.7946074,2.9013596,3.1043074,3.1064353,3.7451932,2.7793736,2.5921302,2.5061426,2.7839229,2.9230833,2.9709272,3.2774298,4.1239409,3.3494265,2.6690719,3.00613,2.7037966,2.6664522,2.6701233,3.7618568,2.8970282,4.0237179,2.9005871,2.6374559,4.3731551,3.1076872,2.9004779,3.0318348,4.1393991,3.9839013,3.1380265,2.9209497,3.1598589,2.3050234,2.52812,3.2605996,3.846488,3.0954165,3.1466577,3.7062614,4.4036226,5.2029881,3.4854953,2.8982668,3.6018062,2.6478236,3.0156248,4.0606031,3.9600005,3.1158998,3.3863394,2.4866989,2.8974178,3.5465908,3.9161997,3.1087227,2.8278067,3.4062681,3.8674085,2.9905243,4.2110696,3.6546137,2.9760938,2.7338214,2.5958269,2.0035443,3.0830145,4.0505075,2.4679759,2.0593162,2.6554017,5.1400142,3.208308,3.7701266,3.7144692,2.7151711,2.7714598,2.9948285,3.0452731,3.0826912,2.7518804,2.7160175,2.6955914,2.9989223,3.325022,2.7216785,2.9616084,3.3430665,3.222537,2.7570453,3.0871432,2.6885366,2.6358016,2.6968472,3.6932721,3.0994816,3.9615912,2.9557514,2.7405221,2
T0017-1-2,T0017-1-2-1yr,3.6751139,3.2228403,2.7519536,3.0833306,3.7187254,3.6217277,3.1431861,2.9638591,3.8005495,2.6951363,2.4840617,3.1862075,4.0937285,3.2555008,3.5514779,3.6656692,3.8922231,5.1348524,3.4923098,2.6741784,3.4154174,2.810323,2.9349291,3.7551858,3.8022697,3.4407661,3.4089754,2.4836373,3.0925193,3.4626777,3.2743466,3.671556,2.5603347,3.2215366,3.8120582,2.8801527,3.7397528,4.0119085,3.1337829,3.0934606,2.554925,1.9789784,2.7593069,5.0811462,2.6272991,2.159874,2.6271331,4.3044782,2.840723,3.2987015,3.0216463,2.5691102,2.7593985,3.0780797,2.8347836,2.641922,2.6886878,2.5498068,2.4556561,3.0257723,2.8096993,2.7196109,3.4183552,2.8021007,2.9317932,2.6729901,2.6143477,2.7084122,2.676718,2.700408,2.9887767,2.9346497,3.5020981,2.8774765,2.5961683,3.8586836,2.8868873,2.5611124,2.9407337,3.5293405,3.4076111,3.2018981,3.087255,3.4574652,2.3907037,2.6636524,3.1844759,4.0046453,3.5900996,3.4972234,3.6925797,3.9739964,4.9159393,3.3977523,2.7935686,3.6807261,2.7631273,2.8550086,3.6175537,3.628813,3.25719,3.2088661,2.5915225,3.0082583,3.6119106,3.7732832,4.109004,2.3827341,3.5940027,4.1185246,2.8623846,3.9210684,3.783525,2.8918056,3.3785193,2.3610334,1.9308599,2.8910158,6.2472515,2.4170277,2.1067111,2.7891972,4.3613238,2.9091966,3.184171,3.6559269,2.9547246,2.7892737,2.9145279,2.8485546,2.8111589,2.7891767,2.3671331,2.4668808,2.9118397,2.844646,2.6822159,3.6524065,2.8989432,2.8600755,2.6536801,2.9125836,2.5802586,2.6431441,2.6476235,3.7337019,2.9947739,3.6841104,2.8525817,2.6869404,2
T0023-1-1,T0023-1-1-1yr,4.218451,3.0084713,2.7225533,2.9806411,3.8459997,3.8783281,3.2711143,3.2222631,3.6104417,2.7391732,3.0302963,3.1398363,4.0283208,3.1909261,3.5234299,3.7574637,4.1891327,5.7125545,3.2231221,3.1914117,3.540108,2.7918239,3.1194654,4.1391859,3.8534522,3.4061878,3.2539635,2.391361,3.0832965,3.4361713,4.4314604,3.6174197,2.5950048,3.5609367,3.9744473,3.1376047,3.441772,3.978857,3.2208245,2.8599596,2.7873771,2.0666361,3.0031927,5.0102677,2.7162325,2.2933159,2.8149822,4.9222693,3.0775104,3.5975282,3.3359363,2.8657494,2.9627252,3.1644292,3.0523503,4.1427512,2.816576,2.4842856,2.7955246,3.0170572,2.9060204,2.8062696,3.8251698,6.3822823,3.590625,3.0401528,2.957768,2.8296463,2.815969,2.9011467,3.3415718,3.0872722,3.7352557,3.0629928,2.7335861,4.9277005,2.999706,2.8244748,2.964736,4.3926668,3.9615538,3.2707453,3.108366,3.6258688,2.4921412,2.6778984,3.2781343,3.8735499,3.0974846,3.4302902,3.7930536,4.2983642,5.6568637,3.2303324,2.9954085,3.9940045,2.9739742,3.0285671,4.1142735,3.523874,3.4403124,3.3126974,2.3683596,3.1556396,3.4175708,4.0952878,5.4656973,2.7826979,3.7118542,4.4014945,2.9134486,4.0987005,3.8665211,3.6005454,2.7227015,2.8827362,2.0947759,3.2123897,5.0306778,2.7753732,2.2609441,2.827491,5.6702552,3.2278543,3.9116962,3.7753351,2.9511161,2.7983451,3.1029549,2.9624517,3.02582,2.8200567,2.4381642,2.6863492,3.340575,3.1040063,2.8533168,3.620038,4.4307222,3.317425,3.0670111,3.5627718,2.7269616,2.8798094,2.8196073,3.9017682,3.0154924,4.2449417,3.0816295,2.6895187,1
