norm_id,ROI,11101,11102,11103,11104,11105,11106,11107,11108,11109,11110,11111,11112,11113,11114,11115,11116,11117,11118,11119,11120,11121,11122,11123,11124,11125,11126,11127,11128,11129,11130,11131,11132,11133,11134,11135,11136,11137,11138,11139,11140,11141,11142,11143,11144,11145,11146,11147,11148,11149,11150,11151,11152,11153,11154,11155,11156,11157,11158,11159,11160,11161,11162,11163,11164,11165,11166,11167,11168,11169,11170,11171,11172,11173,11174,11175,12101,12102,12103,12104,12105,12106,12107,12108,12109,12110,12111,12112,12113,12114,12115,12116,12117,12118,12119,12120,12121,12122,12123,12124,12125,12126,12127,12128,12129,12130,12131,12132,12133,12134,12135,12136,12137,12138,12139,12140,12141,12142,12143,12144,12145,12146,12147,12148,12149,12150,12151,12152,12153,12154,12155,12156,12157,12158,12159,12160,12161,12162,12163,12164,12165,12166,12167,12168,12169,12170,12171,12172,12173,12174,12175,AtRisk
T0001-1-1,T0001-1-1-2yr,3.5657783,3.0256202,2.8910706,3.1745579,4.227365,3.5847511,3.4714124,3.2821105,3.5978849,2.7542791,2.8462882,3.606915,4.2259045,3.4851933,3.2813542,3.8558729,4.618609,6.1535764,3.2450967,3.1443357,3.5964029,3.1420708,3.384521,3.9885378,3.7153606,3.46964,3.345546,2.8196387,3.0764811,3.5272894,4.3752513,3.6900659,3.176286,3.6738911,4.1474795,3.3105321,3.709218,3.6020384,3.5067506,2.9973538,2.8580017,2.1668315,3.070616,4.8874068,2.8519442,2.3875282,2.8722422,4.9426546,3.5128646,3.755255,3.6509173,2.5455511,3.0425942,3.2780592,3.1037002,3.2715111,3.0162399,2.944756,2.9924371,3.0582228,3.2067759,2.9741535,3.6882491,4.1179495,3.3676567,3.0958655,3.0149794,2.8685536,2.8539789,2.8139286,4.1820369,3.1007257,3.3848257,3.1764455,3.1881695,3.9301758,2.8414874,2.8616922,3.1249304,3.8924284,3.4246275,3.287564,3.2710288,3.9384336,2.6273832,2.7813456,3.3638606,4.2188287,3.5076795,3.5152965,3.7505448,4.6122842,6.6430292,3.2224219,3.3151512,3.8847334,3.3683984,3.4977469,4.3809175,3.3607335,3.5296421,3.2006907,2.771827,3.1118572,3.6211593,4.750484,3.8505437,3.29248,3.7247736,4.3461404,3.2652705,3.5179169,3.940186,3.5019007,3.4322901,3.0383778,2.1403627,3.1024282,4.9914775,2.9919381,2.3467703,2.965775,6.9895754,3.5312905,3.5305445,3.4677658,2.6622434,2.9904165,3.3257551,3.0613582,3.5106294,2.9869483,2.716851,2.8966472,3.0278325,3.4354138,3.1637828,3.7785902,3.8503811,3.6270261,3.0717416,2.917989,2.8469598,3.0643501,2.8951807,4.0514488,3.2564013,3.4871552,3.1405251,3.0337298,0
T0001-1-2,T0001-1-2-2yr,3.5921705,3.2268322,3.2262807,3.4833374,3.4903824,3.5152614,3.5014555,3.4550259,3.7278619,2.838449,2.9001,3.5659585,4.084949,3.4729719,3.3017445,3.6550333,4.910665,5.8303471,3.0848169,3.2417231,3.4750223,3.1065819,3.235436,3.6971009,3.6533091,3.5720084,3.4265871,2.7325711,3.2744274,3.6880131,4.4651194,3.4554181,3.4085217,3.8493006,4.1212687,3.3484695,3.7812672,4.0222936,3.3097265,3.2027223,2.9418561,2.1355822,3.031888,4.3751793,2.9948275,2.3410425,2.9907751,5.0937738,3.498857,3.5394239,3.2481334,2.820925,3.0821102,2.9556327,3.0638206,3.7607429,2.9590535,2.6393311,2.9610796,3.0117567,2.9828243,2.9336686,3.5910065,3.61886,3.4947193,3.0960064,2.9818039,2.8190696,2.8879099,2.9568756,3.5261602,3.0783641,3.7987204,2.9976821,3.1315324,3.9339664,3.1485929,3.0172796,3.3663549,3.8036995,3.6207602,3.3369009,3.2087469,3.6292801,2.6347604,2.8453453,3.5378616,3.9935663,3.5267122,3.3763924,3.777003,4.8004112,6.3284187,3.2785742,3.1710393,3.5133312,3.1313949,3.0858972,3.9154391,3.6582718,3.6244628,3.4146776,2.7253649,3.2104509,3.3547401,3.9754312,4.1665945,3.2481935,4.1468067,4.2219138,3.480221,3.6088495,3.7628202,3.5147457,3.4105473,2.9877765,2.0981634,2.9059956,4.2797999,2.7993889,2.4371114,2.930222,5.2432041,3.5288815,3.4780242,3.0392611,2.8765435,3.0143969,2.9326317,3.025327,3.0092995,3.034039,2.6730373,2.6496589,2.6985929,3.0585644,3.0351796,3.1525738,3.1146803,3.1512625,3.0649815,2.7844551,2.7151914,2.9719317,2.9375243,3.9492986,3.1070621,3.4440484,3.2448778,3.2819357,0
T0005-1-2,T0005-1-2-2yr,3.8577447,3.2492173,2.9155645,3.3010612,3.8700535,3.6860676,3.3657918,3.3415761,4.1136069,2.7862914,2.9522815,3.3880854,3.9038184,3.5330889,3.5547302,3.8526988,5.1291289,6.4603376,3.2846713,2.9603148,3.6526089,2.8727207,3.1743555,3.8604639,3.8869426,3.6103785,3.6076336,2.8584912,3.1799674,3.5597045,4.0190568,5.2771044,3.180239,3.7161133,4.2572808,3.3472552,3.6678104,3.6716735,3.4118483,2.9934535,2.8459809,2.1528726,2.9635539,4.26649,2.7353871,2.3482201,2.9672651,5.2788386,3.6326478,3.7882459,3.2323792,2.9321339,2.9637718,3.114784,2.9764569,4.0047274,2.9010048,2.7292356,2.6627312,2.9861157,3.0383294,3.0357518,3.4354513,3.2808626,3.2351217,3.0244014,3.1136105,2.9099679,2.80391,2.8870499,3.3999915,3.4581568,3.6359737,3.0845802,2.9026127,3.6384273,2.9926291,2.9970832,3.1521325,3.7737701,3.4964828,3.2307479,3.1860745,3.2340195,2.6730766,2.8838246,3.5110106,4.0353727,3.4919007,3.351423,3.5165079,4.9070897,5.9392843,3.1817851,3.137769,3.4456272,3.0347819,3.1901972,3.8103695,3.6042693,3.5009742,3.342638,2.7899554,3.1891522,3.6407521,3.6331477,3.932399,3.1447525,3.4379251,4.0730109,2.9173207,3.6454525,3.7656705,3.1979697,2.8780241,2.7942626,2.1160796,3.1566586,4.5052156,2.8467669,2.2990947,2.8685853,4.8028488,3.3569331,3.4733636,3.1673484,3.0391469,3.1253583,3.0006962,3.0140293,3.1455023,2.7993517,2.754878,2.6780202,3.36993,3.1151619,2.83095,3.6705341,3.1219749,3.444021,3.1281343,2.7693,2.8409362,2.7550757,2.8797586,3.1018343,3.2502623,3.4042428,3.0474398,2.7426853,1
T0008-1-1,T0008-1-1-2yr,3.8186548,2.9310608,2.8670983,2.9520905,3.8760307,3.6145978,3.1178229,3.4571545,4.2092385,3.0788176,2.6803288,2.9932461,3.8093624,3.2360318,3.2754762,3.5255086,4.7566929,6.384326,3.1618893,2.9757335,3.530055,2.9916193,3.0081489,3.7986865,3.4423602,3.2646861,3.3527758,2.6312084,3.0374975,3.4943771,3.4086981,4.3956881,2.9809794,3.0993488,3.7170229,2.9396243,3.2128372,3.4047413,3.1349795,2.9719112,2.79653,2.2717493,3.2387226,4.2770224,2.8163576,2.2961664,2.9238157,5.349575,3.2439799,3.5913813,3.1761112,2.7044671,2.8539965,3.1118689,2.9573379,3.8316774,2.8816667,2.846931,2.6285524,2.7896848,2.8856521,2.951736,2.7371438,3.0513449,3.5193696,2.874465,3.5571384,2.7396374,2.9058518,2.788054,3.2803867,3.2313771,3.5678406,2.9340098,2.66712,3.4084959,3.253932,2.7670932,3.0649779,3.5610716,3.2261376,2.9828722,3.0608368,3.478261,3.0031886,2.7106676,3.1198411,3.5443232,3.0033729,3.2397876,3.5264363,5.009438,6.0156097,3.1324914,3.1067753,3.3532159,2.8560538,3.2701766,3.5905051,3.3535442,3.1891451,3.3945093,2.747494,3.1070836,3.3574791,3.6035254,4.1091332,2.9034569,3.425137,3.6241114,2.8708048,3.4959257,3.4216361,3.0451989,2.9253001,2.6201019,2.101948,2.970614,4.3204288,2.8678043,2.390202,2.8287537,5.0779152,3.4638712,3.5151515,3.5169735,2.62571,2.9782939,3.1542077,3.0062792,2.8348348,2.9261646,2.7260549,2.7766671,3.043901,2.9577518,2.9180338,3.2018435,2.8795094,3.2354679,3.0489986,2.7340894,2.9321828,2.8829968,2.8481247,3.8183174,3.2333715,3.0584757,3.0071287,2.7046781,1
T0008-1-2,T0008-1-2-2yr,3.646822,2.9790492,2.8533897,3.0535252,3.758605,3.7882557,3.3183105,3.3016818,3.8773048,3.1224861,2.5316918,3.1632893,3.7332232,3.2485249,3.3066878,3.4964225,4.8367724,5.5781989,2.8690064,3.0621426,3.4345295,2.7452557,2.9911239,3.7111278,3.5925941,3.31969,3.1869063,2.6712663,2.9971926,3.3534663,3.55602,4.7575221,3.039752,3.6229584,3.8673372,3.15644,3.6381874,3.7485342,2.9426832,2.699039,2.7958646,2.0976973,3.0101917,4.1909251,2.7192774,2.3464289,2.7414296,4.3061657,3.3823123,3.3627949,3.4819398,2.7352929,2.9525242,3.0871513,3.0867095,3.0203798,2.9222558,2.3620241,2.6035829,2.8082042,2.9661267,2.9699104,3.3409619,2.9483781,3.3474095,2.7213831,3.4357786,2.7272646,2.9223285,2.7622437,4.8510489,3.0391805,3.7023945,2.98879,2.7356384,3.6991029,2.8191049,3.0507481,3.1563668,3.7812951,3.1241148,3.1285698,3.0996988,3.862411,3.1101294,2.6304548,3.1283927,3.6070895,3.1876745,3.4052725,3.4931884,4.9289789,5.9197359,3.23786,3.1993351,3.5827608,2.8448925,3.3266959,3.8635361,3.4714952,3.1464388,3.218493,2.72245,2.9479508,3.1833718,3.7943494,4.2326026,2.9977045,3.4022274,3.8298304,3.0057797,3.5000815,3.5929165,3.1159041,3.1123979,2.6854022,2.2137532,2.9822466,4.3165274,2.787945,2.3737404,2.8011906,4.93262,3.5263748,3.4061074,3.2098732,2.7649233,2.8775964,3.1677308,3.0449271,3.1445923,2.8471055,2.6960189,2.9222715,3.239125,3.0726151,3.0447638,3.1216745,3.1901135,3.4675608,3.0490136,3.0093842,2.7720032,2.8035834,2.8787019,3.4233801,2.9825113,3.4194169,3.0996537,2.8229866,3
T0008-2-1,T0008-2-1-2yr,3.6358819,3.3977451,2.6571589,3.0529675,3.763448,3.5230508,3.1073265,3.1174212,3.3814557,2.5653589,2.6083717,3.2062488,3.7643373,3.1318476,3.2922897,3.5317359,4.1371961,4.9653368,3.2048738,2.7337341,3.6117456,2.9676569,2.9761329,3.7156672,3.3389974,3.3509581,3.0748334,2.4848359,2.9050138,3.2529693,3.5328832,3.7688861,3.0010669,3.3495309,3.6924305,3.1210046,3.803514,3.5336916,3.0693514,3.373327,2.8022358,1.997912,2.9753191,4.4182429,2.8022344,2.3224039,2.8801939,4.0153346,3.2653289,3.3845859,3.2759676,2.8086462,2.8181348,3.1377633,2.7826123,3.2178204,2.8506052,2.6669967,2.5838375,3.0366151,3.2361465,2.9270229,2.9571307,3.0579741,3.550782,2.9275632,2.6453357,2.6515591,2.7278864,2.643645,3.758168,3.1454463,3.2323618,2.9392257,2.8513179,3.8209693,3.3404257,2.8503356,3.1048379,3.4974532,3.2821734,3.3728695,3.1298006,3.4222906,2.747715,2.7154877,3.2811797,3.7054839,3.0911269,3.2855606,3.4690237,4.6589408,5.1800432,3.6834681,3.0142572,3.674062,3.004926,3.1183789,3.9542246,3.6609671,3.2976508,3.250334,2.4979534,2.9484811,3.4806468,3.7483604,4.0993114,3.077683,3.2410564,3.691952,2.8984036,3.6525462,3.6324005,3.1896875,3.0903256,2.8268046,2.0441818,3.0883217,3.9248996,2.7594323,2.3004115,2.8094161,3.9251962,3.2911992,3.3705723,3.2470145,3.0842512,2.9254293,3.1245301,3.1565289,3.2398517,3.0624254,2.8096893,3.0283375,3.2543869,3.2437112,2.919112,3.1583412,3.1411574,3.3394544,2.8867342,2.739578,2.7024727,2.889415,2.8854735,4.0215917,3.1761858,3.5233243,2.9734676,2.7834764,1
T0008-2-2,T0008-2-2-2yr,3.5314808,2.9942818,2.6723013,2.9378929,3.6118889,3.0696993,2.8836415,3.040282,3.3639901,2.5910344,2.8219056,2.8965974,3.4393022,3.1030321,3.0557809,3.2892957,4.1031141,4.6086941,3.1579912,3.1101389,3.3732574,2.7213705,2.9041047,3.5272753,3.3092444,3.193589,3.0370386,2.3896265,2.7491529,3.3920746,3.2295277,3.230715,2.6924293,3.4236426,3.8232081,2.8153529,3.6744707,3.6031067,3.0753322,2.8326371,2.4352155,1.9335588,2.9634862,4.1136966,2.7083938,2.1818008,2.6702983,3.7204344,3.0945525,3.2477789,2.95154,2.9252162,2.5943253,2.8863599,2.7857461,3.6108482,2.7798824,2.6638567,2.6318486,2.8885374,3.1000614,2.7503965,2.940459,2.5861239,3.1329403,2.7316613,2.8171577,2.5972776,2.674392,2.7308927,3.5320592,3.068187,3.4775898,2.9256516,2.6549194,3.4396183,3.0133572,2.7111166,2.9187684,3.3817656,3.0458176,2.9951799,3.0629396,3.2380238,2.8701501,2.5085597,3.1055584,3.4970906,2.9019442,3.1211312,3.2727931,4.0689645,4.6769633,3.062788,3.036428,3.465323,2.8379729,2.9441638,3.4413593,3.181874,3.2206473,3.1681507,2.4759247,2.7967534,3.3432889,3.1857181,3.5043297,2.6832221,3.2185514,4.1064005,2.728348,3.7539859,3.607079,2.8119187,3.0882969,2.4453831,1.9908521,2.8619149,4.0777831,2.6426105,2.3048298,2.9952934,3.5761487,3.1567423,2.9919498,3.0834112,2.5434008,2.716207,3.0097327,2.8182812,3.2613575,2.6730833,2.4863381,2.5457025,2.9902539,3.295151,2.76844,2.8637197,3.372879,2.9613233,2.8110483,2.7391305,2.6015568,2.8447475,2.6405983,3.0543332,2.9352212,3.4247851,2.8868043,2.4642992,2
T0009-1-2,T0009-1-2-2yr,3.5366774,3.1006336,2.6128149,3.246412,3.492476,3.2684488,3.1459584,3.078208,3.4663279,3.0195527,2.7550738,3.1334066,4.1775165,3.180836,3.2982373,3.4148152,4.2930002,5.2617855,3.0847061,2.9667821,3.3666415,3.3633826,3.2295201,3.7036526,3.3923318,3.3521886,3.1907763,2.5512836,2.8725684,3.182802,3.6473782,3.052109,3.1075275,3.3056114,3.9683323,2.8638706,3.2353904,3.2959819,3.2227771,2.8786554,2.7050705,2.0050106,2.7897162,4.413003,2.7626712,2.2010074,2.5680113,4.3660946,3.2522495,3.3623655,3.0982847,3.0343823,2.9277294,2.8664567,2.9017742,2.8687923,2.6829407,2.4994483,2.6725943,2.706109,2.7207279,3.0370717,3.8343546,3.3970554,3.0193412,2.977973,2.8724084,2.7147052,2.8117604,2.8426595,3.0012813,3.0999558,2.7500505,2.9045959,2.7738926,3.4323933,3.1869433,2.7229207,2.8366475,3.5254962,3.2583673,3.2787819,2.9473162,3.7273872,2.5044405,2.8925681,3.2581103,3.6861303,2.9281156,3.2409019,3.1622005,4.3579664,5.0580883,3.1994574,3.1679943,3.7976952,3.1636307,3.1911256,3.7872455,3.4330432,3.1423194,2.8479457,2.441576,2.9394908,3.1778772,3.4613216,3.8687513,2.8555026,3.279695,3.8593879,2.9220254,3.5296733,3.3917341,3.2453251,2.8177423,2.5794542,1.9590638,3.0222807,4.1634321,2.9721026,2.220129,2.6937108,4.0871968,3.1496587,3.5536449,3.1616716,3.0908241,2.8517554,3.085413,2.9059322,3.0273898,2.7007761,2.6996164,2.7497442,2.9169264,3.2255201,2.8637285,2.9676521,3.1100619,3.3352277,2.9096777,2.836133,2.5836737,2.8360145,2.6743314,3.4107454,3.1305013,3.1170077,2.8733513,2.7548077,2
T0017-1-1,T0017-1-1-2yr,3.2662711,2.8019862,2.7669768,3.0355585,3.1746278,3.5286617,3.2395232,3.0867097,3.4103348,2.3163686,2.5451231,3.220777,3.6276121,3.2131667,3.169827,3.4946167,4.0550599,4.9070439,3.0022297,2.7111781,3.2488656,2.7067964,3.1561699,3.9488156,3.7523019,3.4877317,3.1718256,2.5072079,2.8204057,3.4817021,3.4912853,3.3262167,2.8138843,3.2567854,3.6080892,2.7359715,3.5258579,3.5529425,2.9187243,2.7332642,2.6338966,2.0199847,2.7615695,3.8318124,2.526994,2.0973918,2.9381454,4.6858125,3.0167828,3.2081411,2.9678221,2.6440465,2.9706905,2.7696595,2.9782505,3.5385771,2.6478713,2.4463048,2.4182043,2.7220571,2.8966193,3.0979512,3.754324,2.8718016,3.2122784,2.5864553,3.0237117,2.6728261,2.6973946,2.5688322,3.6643889,2.9219668,3.5605011,2.764158,2.7947831,3.3606091,2.8161759,2.8066285,3.0480292,3.0424089,3.5928359,3.2465856,3.1014152,3.3565023,2.2212124,2.6434872,3.2462759,3.5268018,3.0604322,3.1047757,3.4747882,4.4249825,5.1148348,3.1407068,2.7995055,3.2746265,2.6777,3.2289898,3.3545887,3.6295159,3.096642,3.214606,2.4742785,2.8276548,3.2978356,3.200783,3.0622087,2.8298445,3.4388611,3.6718602,2.9798684,3.6895223,3.3468602,2.8628616,2.8917508,2.5824697,2.0426829,2.6722872,4.9347143,2.564146,2.135813,2.5798559,4.0409188,3.2016745,3.5350475,3.1599078,2.525594,2.7071071,2.9571674,2.8835704,2.9245653,2.7380924,2.5029991,2.7195055,3.1071692,2.9695473,2.7163677,2.8666849,2.7787554,2.9269011,2.8595402,3.2576623,2.6921439,2.6973002,2.7021511,3.2647693,3.054822,3.7099359,2.8705337,2.8422639,2
